cluster,level1_category,level2_category,level3_category,顏色,L1,L2,L3,品牌,品號,商品名稱
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,綠色生活館│有機認證•環保減塑,天然飲品,Das Marchen 德國童話,7717128,【Das Marchen 德國童話】蜜桃玫果水果茶茶包(5gx7入/袋)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,綠色生活館│有機認證•環保減塑,天然飲品,Das Marchen 德國童話,7717224,【Das Marchen 德國童話】清新舒活茶茶包 無咖啡因康福茶 輕巧包(3gx15入/袋)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,MUJI無印良品,新品上市,MUJI 無印良品,7737194,【MUJI 無印良品】泡沫洗手乳補充包
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,綠色生活館│有機認證•環保減塑,安心居家,,7739905,德國Biofatex神奇酵素除油粉170g-5入組(廚房清潔 油網 抽油煙機 截油槽)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,綠色生活館│有機認證•環保減塑,安心居家,,7743260,德國Bioli Bac得立潔 神奇酵素除油粉 170g-3入組(廚房清潔 油網 抽油煙機 截油槽)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,LG生活健康Health Care,館長推薦,ON THE BODY,7785692,【ON THE BODY】SPA沐浴露600g任選2入(黑玫瑰/阿拉斯加/茉莉花/鼠尾草)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,7793978,【3M】軟式牙間刷(80支入)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,Mustela 慕之恬廊,7838752,【Mustela 慕之恬廊】舒恬良 敏弱修復雙潔凝露300ml(寶寶/嬰兒/新生兒/幼兒/兒童 洗髮精 沐浴乳)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,Sunnylife,7846717,【Sunnylife】環保竹纖維兒童餐具5件組(彌月禮盒學習餐具杯盤碗叉湯匙)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,MUJI無印良品,新品上市,MUJI 無印良品,7854748,【MUJI 無印良品】洗手乳補充包/230ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,LG生活健康Health Care,口腔保健專區,麗奇,7881690,【REACH麗奇】潔牙線含蠟無味家庭號2入組(183M)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,綠色生活館│有機認證•環保減塑,天然飲品,COCO XIM,7895063,【COCO XIM】100%有機椰子水330ml*12入
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,綠色生活館│有機認證•環保減塑,推薦品牌,統一生機,7900522,【統一生機】有機紅棗枸杞銀耳露290mlx24瓶
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,7908771,【DHC】維他命C+B2 30日份3入組(60粒/入 抗氧 高濃度 B2)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,7910823,【DHC】維他命E 30日份2入組(30粒/入 抗氧化 促進代謝 增強體力)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,7920433,【DHC】維他命B群90日份2包組-週期購(180粒/包 改善疲勞 補充體力 日本原裝進口)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,Noodle&Boo,7929414,【Noodle&Boo】薰衣草二合一洗髮沐浴露-大(473ml)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,Noodle&Boo,7933124,【Noodle&Boo】薰衣草舒緩沐浴露-大(473ml)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,Mustela 慕之恬廊,7936498,【Mustela 慕之恬廊】舒恬良 敏弱膚質全護組(雙潔凝露300ml＋潤身乳200ml＋面霜40ml 敏弱寶寶沐浴乳液)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,Noodle&Boo,7946664,【Noodle&Boo】薰衣草溫和洗髮精-大(473ml)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,La Millou,7968461,【La Millou】單面巧柔豆豆毯-加大款(多款可選-四季毯寶寶毯嬰兒毯)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,Noodle&Boo,7995922,【Noodle&Boo】閃亮亮柔順護髮噴霧(473ml)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,3M,館長推薦,3M,7996073,【3M】軟式牙間刷三卡優惠組(無味240支入 或 薄荷210支入)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,8100594,【DHC】啤酒酵母 30日份(150粒/包)*2包組(活力充沛 營養補給 促進新陳代謝)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,8100600,【DHC】甲殼素30日份2包組(90粒/包 膳食纖維 米胚芽 促進代謝)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,Mustela 慕之恬廊,8146611,【Mustela 慕之恬廊】慕之幼 初生寶寶全護組(多慕雙潔乳500m＋爽身潤膚乳300ml＋潤面乳霜40m)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,LG生活健康Health Care,ON THE BODY洗沐,ON THE BODY,8148242,【ON THE BODY】超植萃沐浴露900g任選1入(玫瑰牡丹/薰衣草迷迭香/檸檬馬鞭草)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,8218204,【DHC】活力鋅元素30日份2包組(30粒/包 代謝 提升體力 活力)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,綠色生活館│有機認證•環保減塑,安心居家,KOALA ECO 科菈,8326365,【澳洲科菈 KOALA ECO】廚房萬用清潔劑 補充瓶1000ml｜檸檬尤加利＆柑橘(安全/萬用/去除油污)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,綠色生活館│有機認證•環保減塑,安心居家,KOALA ECO 科菈,8326369,【澳洲科菈 KOALA ECO】純淨地板清潔劑 補充瓶1000ml｜歐薄荷＆柑橘(清潔/保養/孩童寵物不擔心)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,LG生活健康Health Care,館長推薦,ON THE BODY,8363586,【ON THE BODY】超植萃沐浴露900g1+1(玫瑰牡丹/薰衣草迷迭香/檸檬馬鞭草)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,innisfree,館長推薦,innisfree,8387338,【innisfree】香榧鬥荳潔面乳 150g(3入組)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,麗貝樂,8490868,【麗貝樂】Comfort黏貼型紙尿褲 NB-1(1號24片/ 2-5kg適用)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,麗貝樂,8490869,【麗貝樂】Newborn 嬰兒紙尿褲 2號XS(2號34片/ 3-6kg適用)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,DHC熱銷分類,DHC,8511425,【DHC】活力鋅元素30日份3包組(30粒/包 代謝 提升體力 活力)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,LG生活健康Health Care,Elastine髮品,ELASTINE,8652360,【ELASTINE】大師系列 洗潤護770ml(彈力修護/極致淨屑)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,ORIGINS 品木宣言,館長推薦,ORIGINS 品木宣言,8808431,【ORIGINS 品木宣言】Dr. WEIL青春無敵潔膚液 200ml(清爽潔膚)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,ATTITUDE 艾特優,8823787,【ATTITUDE 艾特優】嬰幼兒奶瓶餐具洗潔精組合（1000ml+700ml）
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,米森,早餐麥片,Vilson 米森,8858042,【Vilson 米森】香脆玉米片180gx1盒
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,ATTITUDE 艾特優,8859391,【ATTITUDE 艾特優】嬰幼兒2合1洗髮沐浴露-梨花蜜組（473ml+473ml）
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,ATTITUDE 艾特優,8859393,【ATTITUDE 艾特優】嬰幼兒2合1洗髮沐浴露-甜蘋果組（473ml+473ml）
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,ATTITUDE 艾特優,8859394,【ATTITUDE 艾特優】兒童2合1洗髮沐浴露-藍莓、香草&梨組（473ml+473ml）
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,舒潔,靠得住Kotex,Kotex 靠得住,8861839,【Kotex 靠得住】指入式衛生棉條量多型 16支x12盒
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,innisfree,館長推薦,innisfree,8909127,【innisfree】我的秀髮-強健修護頭皮精華 100ml(強健髮根)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,Mustela 慕之恬廊,8952733,【Mustela 慕之恬廊】慕之幼 加量版多慕雙潔乳 750mlX3入(寶寶 嬰兒 沐浴乳洗髮精 公司貨 台灣獨家總代理)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,9095909,【DHC】維他命C+B2 30日份9入組(60粒/入 抗氧 B2 高濃度)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,DHC熱銷分類,DHC,9129977,【DHC】葉酸30日份3入組(30粒/入)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,ATTITUDE 艾特優,9144666,【ATTITUDE 艾特優】嬰幼兒2合1泡沫洗髮沐浴露-梨花蜜組（295ml+295ml）
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,9147755,【DHC】輕盈對策30日份3入組(120粒/入 代謝 順暢 高回購率)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,9147958,【DHC】維他命E 30日份3入組(30粒/入)
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,9147959,【DHC】大豆萃取異黃酮30日份3入組(60粒/入 促進新陳代謝 養顏美容 更年期保養推薦)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,innisfree,身體保養,innisfree,9148171,【innisfree】我的秀髮強健修護頭皮精華100ml 3入組(強健髮根)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,ATTITUDE 艾特優,9151169,【ATTITUDE 艾特優】嬰幼兒身體乳 - 梨花蜜 （473ml+473ml）
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,ATTITUDE 艾特優,9151171,【ATTITUDE 艾特優】嬰幼兒身體乳 - 杏仁奶組 （473ml+473ml）
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,ATTITUDE 艾特優,9151173,【ATTITUDE 艾特優】嬰幼兒身體乳-無味組（ 473ml+473ml）
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9200477,【AVEDA】花植結構重鍵護髮乳 150ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9200478,【AVEDA】花植結構重鍵護髮乳 350ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9200482,【AVEDA】花植結構重鍵護髮膜 200ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9200488,【AVEDA】花植結構重鍵精華 100ml(免沖洗護髮)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9200493,【AVEDA】蘊活光萃Omega 5全能精露 30ml(免沖洗護髮)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,THE BODY SHOP,身體頭髮系列,THE BODY SHOP 美體小舖,9200540,【THE BODY SHOP 美體小舖】英皇玫瑰嫩膚臉部&身體潔膚皂-100G(肥皂/香皂)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9200656,【AVEDA】蘊活光萃Omega 5水潤乳 150ml(免沖洗護髮)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9200670,【AVEDA】蘊活光萃Omega 5高效精華200ml(免沖洗護髮)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9204543,【AVEDA】蘊活煥欣豐盈菁華 環保包 150mlx2(養髮精華 頭皮保養環保大容量)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9206201,【AVEDA】曲線馥活彈力精華 200ml(全新升級 卷髮必備)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9206203,【AVEDA】曲線馥活造型乳 200ml(全新升級 卷髮必備)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9206380,【AVEDA】繽亮防損液 250ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9206381,【AVEDA】繽亮髮膠 150ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209143,【AVEDA】迷迭薄荷沐浴皂 200g
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209144,【AVEDA】迷迭薄荷美體乳液 200ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209146,【AVEDA】迷迭薄荷沐浴乳 250ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209148,【AVEDA】純香洗髮菁 250ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209897,【AVEDA】純香沐浴乳 250ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209899,【AVEDA】純香沐浴乳1000ml_附贈 壓頭
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209900,【AVEDA】純香美體潤膚乳 200ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209903,【AVEDA】純香祛油乾洗髮 56g(25種純淨花植的幸福氣息)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209910,【AVEDA】甜馨沐浴乳 250ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209911,【AVEDA】甜馨沐浴乳1000ml_附贈 壓頭
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209920,【AVEDA】純型造型泥 75ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209921,【AVEDA】純型造型膏 75ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209923,【AVEDA】純型造型乳 125ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209924,【AVEDA】純型造型液 200ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209925,【AVEDA】純型造型膠 150ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209926,【AVEDA】純型豐厚造型泥 75ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209930,【AVEDA】艷陽活力雙用乳 250ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209931,【AVEDA】輕感柔亮液 100ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209932,【AVEDA】輕感柔亮凝乳 75ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209933,【AVEDA】護髮雕 250ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209934,【AVEDA】泡沫雕環保補充瓶 200ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209935,【AVEDA】泡沫雕 200ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9209936,【AVEDA】縮時護髮霧 200ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209938,【AVEDA】空氣質感定型霧 300ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209939,【AVEDA】控制力定型霧 300ml
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9209942,【AVEDA】迷迭薄荷沐浴乳1000ml_附贈 壓頭
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9215514,【AVEDA】潔膚凝乳 150ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9215515,【AVEDA】潔膚凝膠 150ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9215517,【AVEDA】潔膚凝膠 500ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9215518,【AVEDA】溫和去角質液 150ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9215533,【AVEDA】礦植光采柔膚泥 100ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9215553,【AVEDA】袪油淨瑕潔膚慕絲 125ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9215561,【AVEDA】美 護理精華油 50ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,ATTITUDE 艾特優,9233991,【ATTITUDE 艾特優】嬰幼兒泡泡浴 - 杏仁奶組（473ml+473ml）
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9236803,【AVEDA】純型淨顏刮鬍霜 150ml
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,AVEDA,館長推薦,AVEDA,9285751,【AVEDA】花植結構重鍵精華三件組100mlx3(免沖洗護髮)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,THE BODY SHOP,身體頭髮系列,THE BODY SHOP 美體小舖,9309987,【THE BODY SHOP 美體小舖】辣木籽更新身體芳香菁露-100ML(芳香噴霧/香水)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,THE BODY SHOP,身體頭髮系列,THE BODY SHOP 美體小舖,9458404,【THE BODY SHOP 美體小舖】黑麝香身體芳香菁露-100ML(芳香噴霧/香水)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,BIBS,9621367,【BIBS】有機棉紗布安撫巾 2入(原裝進口公司貨)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,ATTITUDE 艾特優,9684953,【ATTITUDE 艾特優】寶寶敏感肌膚奶瓶餐具洗潔精（無香精）組
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,ATTITUDE 艾特優,9728606,【ATTITUDE 艾特優】寶寶敏感肌膚保濕乳霜 （無香精）組
FMCG,Beauty,Beauty Tools,Others,黃,保健/醫療,DHC日本保健NO.1,功能分類,DHC,9814635,【DHC】維他命C+B2 30日份6入組-週期購(60粒/入 抗氧 高濃度 B2)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9831815,【AVEDA】買一送一_花植結構重鍵護髮膜25ml(旅行組 買25ml送25ml)_重度受損 強力推薦
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,BIBS,9833151,【BIBS】有機棉紗布包巾(多色可選 原裝進口公司貨)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,母嬰用品｜安心無毒,嬰兒居家用品,麗貝樂,9896400,【麗貝樂】新生禮盒 Touch黏貼型 NB+Touch黏貼型 S (2號1包+3號2包)(內含贈品隨機出貨)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9929383,【AVEDA】蘊活光萃Omega 5光澤滋養膜 200ml(提升4倍飽水度 髮膜 護髮)
FMCG,Beauty,Beauty Tools,Others,藍,綠色生活,THE BODY SHOP,身體頭髮系列,THE BODY SHOP 美體小舖,9963286,【THE BODY SHOP 美體小舖】琥珀黑麝香身體芳香菁露-100ML(芳香噴霧/香水)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9994781,【AVEDA】花植結構重鍵馥活精萃二件組_100mlx2(夜間修護8小時 擺脫分岔毛燥)
FMCG,Beauty,Beauty Tools,Others,黃,個人清潔,AVEDA,館長推薦,AVEDA,9994782,【AVEDA】花植結構重鍵馥活精萃 100ml(夜間修護8小時 擺脫分岔毛燥)
FMCG,Beauty,Beauty Tools,Sponge&Puff,黃,個人清潔,染髮造型,本月主打,AHOYE,12620855,【AHOYE】自然色煥髮粉撲6gX2入(假髮 髮粉 增髮纖維 增髮粉)
FMCG,Beauty,Beauty Tools,Sponge&Puff,黃,個人清潔,洗髮精/潤護髮,本月主打活動,FUSARI 馥絲麗,13531109,即期品VIP限定★【FUSARI 馥絲麗】盈潤養髮精華90ml+速染蓬髮粉撲8g(養髮液 頭皮養護 頭皮護理 頭皮
FMCG,Beauty,Beauty Tools,Sponge&Puff,黃,個人清潔,染髮造型,染髮精選品牌,KAFEN 卡氛,14024859,【KAFEN 卡氛】我要蓬蓬乾洗髮粉撲(方便攜帶 細緻粉質 吸收油汙瞬間蓬鬆秀髮)
FMCG,Beauty,Beauty Tools,Sponge&Puff,黃,個人清潔,染髮造型,染髮精選品牌,KAFEN 卡氛,14069261,【KAFEN 卡氛】我要蓬蓬乾洗髮粉撲(新品上市 粉質細緻 快速帶走髮梢油脂)
FMCG,Beauty,Beauty Tools,Sponge&Puff,黃,個人清潔,染髮造型,本月主打,moeta,6135942,【韓國製moeta】遮瑕煥髮粉撲6g(染髮粉撲/頭髮粉撲/氣墊髮粉霜/立遮白髮防風防水)
FMCG,Beauty,Beauty Tools,Sponge&Puff,黃,個人清潔,染髮造型,本月主打,moeta,6200282,【韓國製moeta】遮瑕煥髮粉撲6g2入(染髮粉撲/頭髮粉撲/氣墊髮粉霜/立遮白髮防風防水)
